artist_id,Track,Year,Streams,Revenue_USD,country_id,sub_type_id,age_group_id
3,Madiba Riddim,2024,910922,52690.7,6,2,1
3,Blem,2021,248791,11181.64,5,2,2
3,4422,2023,808072,45655.2,14,2,2
3,Gyalchester,2019,622568,29627.8,5,2,1
3,Skepta Interlude,2024,210119,10898.03,1,0,0
3,Portland,2019,225199,13984,13,2,4
3,Sacrifices,2021,198733,12666.52,0,0,2
3,Nothings Into Somethings,2021,796329,29971.41,2,0,3
3,Teenage Fever,2020,809867,55990.8,8,0,0
3,KMT,2021,867839,36959.73,8,0,1
3,Lose You,2019,161979,11115.08,11,0,0
3,Can't Have Everything,2020,929314,52170.85,11,2,3
3,Glow,2023,482040,21586.27,0,0,0
3,Since Way Back,2024,846346,55790.49,12,0,1
3,Fake Love,2019,846752,30687.52,7,2,4
7,Fortnight (feat. Post Malone),2022,590311,34114.2,12,0,1
7,The Tortured Poets Department,2023,871309,51272.44,7,0,3
7,My Boy Only Breaks His Favorite Toys,2020,438799,30469.97,3,0,3
7,Down Bad,2022,587086,33876.19,7,0,3
7,"So Long, London",2019,459188,31347.67,11,0,3
7,But Daddy I Love Him,2023,134674,8590.41,7,2,4
7,Fresh Out The Slammer,2019,71410,2499.35,13,0,0
7,Florida!!! (feat. Florence + The Machine),2023,484233,23045.22,13,0,0
7,Guilty as Sin?,2024,174689,7429.83,11,0,0
7,Who’s Afraid of Little Old Me?,2020,676373,44129.33,12,2,1
7,I Can Fix Him (No Really I Can),2021,951542,45406.82,1,2,3
7,loml,2022,940877,53686.5,1,0,1
7,I Can Do It With a Broken Heart,2021,303797,16683.29,8,2,1
7,The Smallest Man Who Ever Lived,2021,339486,18383.81,4,0,0
7,The Alchemy,2019,501771,17008.2,1,2,0
7,Clara Bow,2023,806047,41590.1,12,0,0
7,The Black Dog,2023,241129,15568.67,13,2,0
7,imgonnagetyouback,2022,856054,49973.56,12,0,4
7,The Albatross,2020,207679,9853.64,0,2,0
7,Chloe or Sam or Sophia or Marcus,2023,944903,29794.42,10,2,0
7,Fortnight (feat. Post Malone),2023,670481,39681.94,6,2,4
7,The Tortured Poets Department,2022,624318,32561.08,8,0,1
7,My Boy Only Breaks His Favorite Toys,2021,427559,27384.19,6,0,0
7,Down Bad,2023,339042,22102.66,13,0,3
7,"So Long, London",2019,303962,9280.58,8,2,1
7,But Daddy I Love Him,2019,543591,21998.47,7,0,3
7,Fresh Out The Slammer,2023,595853,35933.04,6,0,2
7,Florida!!! (feat. Florence + The Machine),2022,661168,34598.62,7,0,3
7,Guilty as Sin?,2024,873710,29059.41,14,0,0
7,Who’s Afraid of Little Old Me?,2019,912036,48895.59,9,0,2
7,I Can Fix Him (No Really I Can),2024,350871,19410.21,14,0,0
7,loml,2019,383078,15700.33,13,0,2
7,I Can Do It With a Broken Heart,2023,409152,24034.81,3,2,0
7,The Smallest Man Who Ever Lived,2022,809247,56109.29,8,2,1
7,The Alchemy,2022,607590,42332.61,13,0,1
7,Clara Bow,2022,136336,6261.78,8,0,2
7,Welcome To New York (Taylor's Version),2024,287016,17509.61,12,0,1
7,Blank Space (Taylor's Version),2019,838421,39087.2,7,0,1
7,Style (Taylor's Version),2023,433993,15722.21,1,2,3
7,Out Of The Woods (Taylor's Version),2019,645276,42859.54,7,2,4
7,All You Had To Do Was Stay (Taylor's Version),2024,874363,26389.74,0,2,2
7,Shake It Off (Taylor's Version),2019,84280,3172.16,12,0,0
7,I Wish You Would (Taylor's Version),2021,703198,45005.68,8,2,4
7,Bad Blood (Taylor's Version),2024,181557,7011.15,5,2,3
7,Wildest Dreams (Taylor's Version),2020,318396,21112.11,3,0,4
7,How You Get The Girl (Taylor's Version),2022,278030,14924.97,4,2,1
7,This Love (Taylor’s Version),2022,602770,34809.07,13,2,2
7,I Know Places (Taylor's Version),2024,211157,11925.05,9,0,4
7,Clean (Taylor's Version),2023,135168,8190.83,9,2,1
7,Wonderland (Taylor's Version),2022,981887,39080.68,0,2,3
7,You Are In Love (Taylor's Version),2023,548766,37817.45,6,2,4
7,New Romantics (Taylor's Version),2023,739228,38492.92,11,2,0
7,"""""""Slut!"""" (Taylor's Version) (From The Vault)""",2021,783261,51284.68,2,2,1
7,Say Don't Go (Taylor's Version) (From The Vault),2020,761788,43776.58,8,2,0
7,Now That We Don't Talk (Taylor's Version) (From The Vault),2022,801358,45025.27,0,0,1
7,Suburban Legends (Taylor's Version) (From The Vault),2023,314933,15536.58,9,2,2
7,Welcome To New York (Taylor's Version),2024,669703,45315.29,6,2,4
7,Blank Space (Taylor's Version),2022,409706,16558.86,6,0,0
7,Style (Taylor's Version),2020,493251,33734.46,14,2,2
7,Out Of The Woods (Taylor's Version),2020,112303,4932.39,14,2,1
7,All You Had To Do Was Stay (Taylor's Version),2020,84465,3638.97,5,0,2
7,Shake It Off (Taylor's Version),2024,652404,45487.59,9,0,2
7,I Wish You Would (Taylor's Version),2024,75943,3886.74,14,0,1
7,Bad Blood (Taylor's Version),2022,605600,29397.24,13,0,4
7,Wildest Dreams (Taylor's Version),2024,459506,17629.34,5,0,3
7,How You Get The Girl (Taylor's Version),2022,528939,20802.43,8,0,0
7,This Love (Taylor’s Version),2024,181169,9343.29,4,2,3
7,I Know Places (Taylor's Version),2022,772710,44247.53,11,2,2
7,Clean (Taylor's Version),2021,329070,14361.96,5,2,4
7,Wonderland (Taylor's Version),2022,454883,30731.58,5,0,1
7,You Are In Love (Taylor's Version),2021,683369,27522.19,0,0,3
7,New Romantics (Taylor's Version),2020,856656,48491.31,10,0,2
7,"""""""Slut!"""" (Taylor's Version) (From The Vault)""",2020,653780,27066.23,8,0,3
7,Say Don't Go (Taylor's Version) (From The Vault),2024,747606,39930.18,6,0,3
7,Now That We Don't Talk (Taylor's Version) (From The Vault),2022,638469,24316.86,7,2,1
7,Suburban Legends (Taylor's Version) (From The Vault),2023,545850,29137.67,11,2,1
7,Mine (Taylor's Version),2020,764298,39262.06,1,0,0
7,Sparks Fly (Taylor’s Version),2020,549925,37477.97,2,0,2
7,Back To December (Taylor's Version),2022,518939,22611.44,13,2,1
7,Speak Now (Taylor's Version),2024,133291,8711.15,11,0,1
7,Dear John (Taylor's Version),2023,352216,20243.95,10,0,0
7,Mean (Taylor's Version),2024,593263,40223.79,8,0,0
7,The Story Of Us (Taylor's Version),2022,317394,20185.24,1,0,3
7,Never Grow Up (Taylor's Version),2020,499331,32131.26,3,2,2
7,Enchanted (Taylor's Version),2021,115735,5496.35,11,0,4
7,Better Than Revenge (Taylor's Version),2021,323103,14230.64,0,0,1
7,Innocent (Taylor's Version),2023,288264,18020.09,13,2,4
7,Haunted (Taylor's Version),2019,610912,38834.14,1,0,1
7,Last Kiss (Taylor's Version),2021,112340,5516.67,8,2,0
7,Long Live (Taylor's Version),2022,508501,26419.39,9,0,4
7,Ours (Taylor’s Version),2024,946941,56794.41,3,0,1
7,Superman (Taylor’s Version),2021,334481,14675.64,10,0,4
7,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),2024,958086,43671.89,3,2,2
7,When Emma Falls in Love (Taylor’s Version) (From The Vault),2024,386935,18387.59,0,2,2
7,I Can See You (Taylor’s Version) (From The Vault),2023,572325,21634.11,0,0,2
7,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),2022,337738,10589.17,5,0,3
7,Lavender Haze,2019,891750,49751.16,2,0,2
7,Maroon,2024,661661,23453.04,7,2,0
7,Anti-Hero,2021,896362,61808.34,12,0,4
7,Snow On The Beach (feat. Lana Del Rey),2023,146804,6726.6,12,0,1
7,"You're On Your Own, Kid",2020,919663,53787.36,6,0,0
7,Midnight Rain,2022,825881,47328.33,13,2,0
7,Question...?,2023,633254,41159.8,4,2,1
7,Vigilante Shit,2023,817016,41335.14,1,2,2
7,Bejeweled,2020,154891,8206.27,13,0,3
7,Labyrinth,2021,788176,29456.38,14,2,3
7,Karma,2024,839576,32324.05,8,0,4
7,Sweet Nothing,2022,271558,13406.52,2,0,0
7,Mastermind,2024,551612,30219.51,11,0,1
7,The Great War,2024,568740,39130.98,7,2,1
7,Bigger Than The Whole Sky,2022,971123,32098.23,2,2,2
7,Paris,2022,221406,12955,0,2,2
7,High Infidelity,2024,761409,41077.21,5,0,4
7,Glitch,2019,258706,11649.59,11,0,3
7,"Would've, Could've, Should've",2020,462280,20983.74,14,0,4
7,Dear Reader,2021,220642,6839.36,1,2,2
7,Lavender Haze,2023,799346,41866.1,3,0,0
7,Maroon,2022,331841,12279.92,0,0,2
7,Anti-Hero,2020,161221,7684.98,1,2,1
7,Snow On The Beach (feat. Lana Del Rey),2020,474347,31751.67,0,2,4
7,"You're On Your Own, Kid",2024,353765,11590.78,1,0,2
7,Midnight Rain,2024,629477,43221.67,1,0,3
7,Question...?,2023,413570,21459.29,6,0,1
7,Vigilante Shit,2022,280977,14809.11,4,0,3
7,Bejeweled,2021,182263,11103.52,8,0,2
7,Labyrinth,2021,890746,35084.84,10,2,2
7,Karma,2022,791269,54291.73,10,2,2
7,Sweet Nothing,2022,898717,29087.97,7,0,4
7,Mastermind,2021,625351,33548.56,1,2,4
7,The Great War,2022,607133,41340.33,12,0,3
7,Bigger Than The Whole Sky,2024,935031,57224.23,0,0,4
7,Paris,2021,978433,57513.03,2,2,0
7,High Infidelity,2020,818500,56226.42,13,0,4
7,Glitch,2019,891147,56538.3,5,2,1
7,"Would've, Could've, Should've",2022,523594,29576.62,12,0,4
7,Dear Reader,2019,494646,29933.6,4,0,0
7,Lavender Haze,2024,510153,23341.58,3,0,0
7,Maroon,2023,784401,34612.2,6,2,1
7,Anti-Hero,2019,192684,7483.63,12,0,4
7,Snow On The Beach (feat. Lana Del Rey),2023,325181,22655.63,3,2,3
7,"You're On Your Own, Kid",2024,956772,55701.71,7,2,4
7,Midnight Rain,2019,249067,13846.67,2,2,3
7,Question...?,2024,906433,28357.6,0,2,4
7,Vigilante Shit,2024,56638,2273.83,11,2,2
7,Bejeweled,2022,711119,32518.04,5,2,1
7,Labyrinth,2024,967795,53130.85,1,0,4
7,Karma,2019,502206,33130.2,5,2,0
7,Sweet Nothing,2019,571463,36858.56,4,2,2
7,Mastermind,2024,968033,44471.45,13,0,2
7,State Of Grace (Taylor's Version),2023,770993,41250.72,2,0,4
7,Red (Taylor's Version),2020,600989,24505.14,12,2,1
7,Treacherous (Taylor's Version),2023,772133,42407.33,7,0,2
7,I Knew You Were Trouble (Taylor's Version),2024,490174,29297.18,14,0,1
7,All Too Well (Taylor's Version),2019,294113,20214.34,9,0,2
7,22 (Taylor's Version),2022,712176,28710.5,14,2,1
7,I Almost Do (Taylor's Version),2021,285265,15694.64,14,0,1
7,We Are Never Ever Getting Back Together (Taylor's Version),2023,279110,16250.9,4,0,3
7,Stay Stay Stay (Taylor's Version),2021,506373,26526.62,5,0,4
7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),2020,889070,32224.37,9,0,1
7,Holy Ground (Taylor's Version),2023,572459,31257.34,9,2,2
7,Sad Beautiful Tragic (Taylor's Version),2023,212781,13190.07,8,2,4
7,The Lucky One (Taylor's Version),2021,346242,15226.18,10,0,4
7,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),2024,461507,17448,8,0,2
7,Starlight (Taylor's Version),2021,422387,24820.88,12,2,3
7,Begin Again (Taylor's Version),2020,160580,7056.86,0,0,1
7,The Moment I Knew (Taylor's Version),2023,652341,20308.93,0,2,3
7,Come Back...Be Here (Taylor's Version),2024,713004,30936.24,14,2,0
7,Girl At Home (Taylor's Version),2020,840052,43252.01,4,2,0
7,State Of Grace (Acoustic Version) (Taylor's Version),2019,99112,3469.97,12,2,0
7,Fearless (Taylor’s Version),2019,735860,45339.67,5,2,3
7,Fifteen (Taylor’s Version),2020,914501,29982.83,14,0,3
7,Love Story (Taylor’s Version),2022,522908,23144.26,2,2,3
7,Hey Stephen (Taylor’s Version),2021,343791,21112.15,6,0,4
7,White Horse (Taylor’s Version),2022,607700,34273.52,14,2,1
7,You Belong With Me (Taylor’s Version),2019,786290,40451.31,7,2,3
7,Breathe (feat. Colbie Caillat) (Taylor’s Version),2023,841759,56300.05,5,0,4
7,Tell Me Why (Taylor’s Version),2021,985063,47068.74,7,0,1
7,You’re Not Sorry (Taylor’s Version),2023,162487,7614.71,8,0,1
7,The Way I Loved You (Taylor’s Version),2021,848122,43022.63,13,2,0
7,Forever & Always (Taylor’s Version),2023,345239,18903.41,8,2,3
7,The Best Day (Taylor’s Version),2023,53551,3739.1,7,2,4
7,Change (Taylor’s Version),2023,586321,21491.28,4,0,2
7,Jump Then Fall (Taylor’s Version),2021,810946,40588.96,14,0,3
7,Untouchable (Taylor’s Version),2020,69312,3164.86,14,0,2
7,Forever & Always (Piano Version) (Taylor’s Version),2023,540224,18923.4,2,2,2
7,Come In With The Rain (Taylor’s Version),2022,247494,10226.82,13,0,1
7,Superstar (Taylor’s Version),2020,430385,12948.31,6,2,0
7,The Other Side Of The Door (Taylor’s Version),2022,192077,6463.54,6,2,4
7,Today Was A Fairytale (Taylor’s Version),2020,490853,17128.15,12,0,0
9,SKINNY,2022,63264,3114.23,9,0,4
9,LUNCH,2020,366363,11323.34,6,0,2
9,CHIHIRO,2021,881303,31089.4,1,2,3
9,BIRDS OF A FEATHER,2021,830962,25835.28,12,2,1
9,WILDFLOWER,2024,667108,24809.22,10,2,1
9,THE GREATEST,2021,267582,9152.98,7,2,2
9,L’AMOUR DE MA VIE,2024,759856,37112.57,2,2,1
9,THE DINER,2024,482366,15596.86,11,0,1
9,BITTERSUITE,2019,194441,11872.02,3,0,2
9,BLUE,2024,834733,39243.53,9,2,1
9,Getting Older,2024,264084,9045.87,9,2,1
9,I Didn't Change My Number,2020,617240,27647.37,1,2,2
9,Billie Bossa Nova,2020,161133,9411.05,13,0,0
9,my future,2024,864371,32752.01,9,2,2
9,Oxytocin,2021,553561,34670.46,12,2,3
9,GOLDWING,2019,968134,29868.85,5,2,3
9,Lost Cause,2019,107396,5421.97,2,2,3
9,Halley's Comet,2019,294017,11983.62,11,0,4
9,Not My Responsibility,2020,576777,38176.02,1,2,3
9,OverHeated,2023,396751,18024.91,8,0,4
9,Everybody Dies,2022,657735,45179.46,5,2,0
9,Your Power,2021,309461,11188.32,2,0,2
9,NDA,2024,915420,27472.93,2,2,3
9,Therefore I Am,2024,272630,8782.59,7,0,3
9,Happier Than Ever,2021,152723,6734.88,6,0,4
9,Male Fantasy,2022,300082,13636.19,12,0,2
9,!!!!!!!,2023,916669,52903.67,6,0,4
9,bad guy,2019,994162,50637.88,7,2,3
9,xanny,2023,193985,13152.51,14,0,0
9,you should see me in a crown,2020,923201,31813.69,7,2,1
9,all the good girls go to hell,2022,476515,24243.62,11,0,0
9,wish you were gay,2021,610213,22480.22,6,0,0
9,when the party's over,2024,284142,16111.93,9,0,2
9,8,2024,477754,21543.26,0,0,2
9,my strange addiction,2024,682692,39879.29,2,0,3
9,bury a friend,2022,912320,56145.87,13,0,2
9,ilomilo,2019,712384,30366.55,6,2,0
9,listen before i go,2020,593477,25994.77,2,2,2
9,i love you,2023,620402,41200.05,5,0,1
9,goodbye,2021,164976,6882.44,14,2,3
9,Guess featuring billie eilish,2021,848500,43185.05,1,0,4
9,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],2019,711411,36387.09,3,0,0
9,"""What Was I Made For? [From The Motion Picture """"Barbie""""]""",2020,953118,61908.88,8,0,4
9,hotline (edit),2021,852438,41625.22,1,0,0
9,TV,2021,411272,13617.49,7,2,2
9,The 30th,2019,71601,4939.15,6,2,2
9,Happier Than Ever - Edit,2024,962751,44427.77,5,0,1
9,ilomilo - Live From The Film - Billie Eilish: The World’s A Little Blurry,2024,490429,19655.38,11,2,4
17,Tides - Live,2024,227841,7370.07,9,0,0
17,BLOW - Live,2024,307735,12503.72,4,0,0
17,Castle on the Hill - Live,2020,852168,38693.86,0,0,3
17,Shivers - Live,2019,411908,13501.97,2,2,0
17,The A Team - Live,2019,565087,27128.51,6,2,0
17,Don't/Nina Medley - Live,2021,753303,28689.32,8,0,0
17,Lego House - Live,2022,289513,17424.97,7,2,3
17,Dive - Live,2024,160423,10000.93,13,2,0
17,I See Fire - Live,2022,543960,38054.35,11,2,4
17,Eyes Closed - Live,2019,812920,45591.72,3,2,2
17,Give Me Love - Live,2019,142000,4627.87,9,2,2
17,Collaborations Medley - Live,2020,807949,56240.22,6,0,0
17,Lay It All on Me - Live,2019,522260,18327.77,12,0,0
17,Overpass Graffiti - Live,2021,200479,6224.49,4,2,0
17,Galway Girl - Live,2024,677724,33172.1,13,2,4
17,Thinking out Loud - Live,2024,701682,48018.47,3,2,0
17,Sing - Live,2024,170784,6779.83,4,2,0
17,Photograph - Live,2022,81094,2926.69,11,0,1
17,Tenerife Sea - Live,2024,659538,32852.77,1,0,4
17,Happier - Live,2023,254417,11734.73,1,2,2
17,The A Team,2020,274382,18877.73,1,2,0
17,"You Need Me, I Don't Need You",2022,952797,57013.54,7,2,4
17,Lego House,2020,924990,61119.01,10,2,3
17,Give Me Love,2023,799045,54053.18,10,2,4
17,Sing,2024,527023,35958.39,9,0,1
17,Don't,2021,280382,16152.58,8,0,3
17,Thinking out Loud,2019,106353,7032.41,9,2,2
17,Bloodstream,2023,933501,45018.9,1,2,2
17,Photograph,2020,877505,33578.68,3,2,1
17,Tenerife Sea,2019,430387,28508.06,3,0,0
17,I See Fire,2024,226964,11939.37,12,2,1
17,Lay It All on Me (feat. Ed Sheeran),2024,378763,23444.76,4,0,4
17,Castle on the Hill,2023,939991,31014.35,4,0,0
17,Shape of You,2019,859429,35765.08,6,0,3
17,Galway Girl,2021,203586,10906.98,2,2,2
17,Perfect,2019,805738,41941.98,8,2,0
17,Happier,2022,113803,6573.13,7,2,0
17,Dive,2019,688677,22485.31,11,2,3
17,I Don't Care,2022,439638,22545.88,10,2,0
17,Beautiful People (feat. Khalid),2022,799751,39221.4,12,2,4
17,One,2019,842566,26401.62,13,2,2
17,I'm a Mess,2019,350289,23953.76,4,0,3
17,Sing,2019,924032,28932.33,7,2,4
17,Don't,2021,832165,27109.93,6,2,0
17,Nina,2021,767161,24453.54,3,2,0
17,Photograph,2024,817419,40068.26,5,2,4
17,Bloodstream,2023,497631,29438.75,10,2,0
17,Tenerife Sea,2022,628121,23066.61,7,2,2
17,Runaway,2024,631432,38450.31,11,2,2
17,The Man,2022,429748,24638.34,6,0,4
17,Thinking out Loud,2023,446152,30104.37,7,2,3
17,Afire Love,2022,100486,6419.47,1,2,1
17,Take It Back,2021,253712,14708.38,9,2,3
17,Shirtsleeves,2021,347746,16840.73,5,0,4
17,Even My Dad Does Sometimes,2021,326475,22118.53,7,0,3
17,I See Fire,2021,443647,22279.98,1,2,0
17,All of the Stars,2023,366948,24569.02,0,0,2
17,English Rose,2022,743936,33578.61,6,0,2
17,Touch and Go,2019,194894,6858.57,1,0,4
17,New York,2019,139747,6026.02,0,0,1
17,Magical,2020,628002,24364.15,4,2,1
17,England,2022,455334,16659.25,8,0,0
17,Amazing,2019,954098,43804.52,2,2,3
17,Plastic Bag,2021,544573,24051.93,1,0,1
17,Blue,2024,116068,4566.64,4,0,1
17,American Town,2019,436955,13650.89,12,0,0
17,That’s On Me,2022,207756,8581.4,1,2,3
17,Page,2020,712495,29288.01,12,2,0
17,Midnight,2019,605235,39840.21,7,0,4
17,Spring,2019,777302,51871.68,11,2,1
17,Punchline,2022,634934,19902.25,6,2,2
17,When Will I Be Alright,2020,299800,9705.57,14,0,1
17,The Day I Was Born,2020,719659,41489.22,4,2,2
17,Head > Heels,2019,722747,25521.05,9,2,2
17,Magical - Live from Brantlie’s Living Room,2023,720937,30791.93,9,2,4
17,England - Live from Maynard’s Living Room,2024,900021,56473.97,7,0,3
17,Amazing - Live from Kia’s Living Room,2020,934655,58472.52,9,2,1
17,Plastic Bag - Live from Alex’s Living Room,2023,592983,27104.92,6,2,3
17,Blue - Live from Sarom’s Living Room,2023,546416,23428.51,6,0,1
17,American Town - Live from Kari’s Living Room,2023,471159,20637.71,8,0,0
17,Magical,2024,297326,20438.5,14,2,2
17,England,2021,586102,35493.07,4,0,4
17,Amazing,2022,748586,34661.12,12,0,0
17,Plastic Bag,2024,477240,26539.95,8,0,4
17,Blue,2021,333876,15611.09,12,0,1
17,American Town,2019,917967,29726.16,4,0,2
17,That’s On Me,2022,314514,14262.57,2,0,4
17,Page,2021,531721,19020.85,1,0,0
17,Midnight,2021,940098,43426.26,3,2,2
17,Spring,2023,940558,50658.8,11,0,1
17,Punchline,2021,265498,10969.17,8,0,1
17,When Will I Be Alright,2022,857805,42437.12,6,0,3
17,The Day I Was Born,2022,581185,35043.55,0,2,1
17,Head > Heels,2019,784906,32547.43,10,2,1
17,Boat,2021,963544,58074.38,12,0,1
17,Salt Water,2022,56403,3666,4,0,1
17,Eyes Closed,2020,382263,17158.32,3,2,3
17,Life Goes On,2019,376610,18898.68,10,2,4
17,Dusty,2020,94004,4769.76,1,2,4
17,End Of Youth,2024,741750,49540.51,6,0,0
17,Colourblind,2021,188081,9993.3,13,2,3
17,Curtains,2021,963828,58140.59,3,0,2
17,Borderline,2021,868207,50193.29,1,0,1
17,Spark,2019,462880,18895.41,12,0,0
17,Vega,2020,583982,23879.28,10,0,1
17,Sycamore,2019,54817,3269.43,1,0,1
17,No Strings,2019,816058,29812.07,6,0,4
17,The Hills of Aberfeldy,2024,382628,25991.9,2,2,2
17,Wildflowers - Bonus Track,2022,158339,6545.72,1,2,2
17,Stoned - Bonus Track,2023,946255,51045.41,1,2,3
17,Toughest - Bonus Track,2024,475667,15533.81,11,2,3
17,Moving - Bonus Track,2019,159012,5993.47,13,0,0
17,Tides,2024,627443,28430.89,11,2,0
17,Shivers,2024,910957,63053.69,4,2,1
17,First Times,2024,651101,26071.2,7,2,0
17,Bad Habits,2021,553140,24609.98,14,0,0
17,Overpass Graffiti,2019,294688,20433.75,13,0,4
17,The Joker And The Queen,2019,475046,24650.97,10,2,0
17,Leave Your Life,2020,256035,9984.23,1,2,3
17,Collide,2020,466787,21165.82,0,0,1
17,2step,2022,799901,41040.3,4,0,4
17,Stop The Rain,2023,345899,12537.92,13,0,1
17,Love In Slow Motion,2020,790670,55324.67,6,0,2
17,Visiting Hours,2019,476188,28436.46,11,0,2
17,Sandman,2024,549865,17028.85,4,0,1
17,Be Right Now,2021,667589,41172.55,2,0,3
17,Afterglow,2019,981047,64699.42,13,2,1
17,One Life,2021,622003,28385.72,14,0,3
17,Penguins,2021,840975,28261.07,7,0,1
17,I Will Remember You,2020,844224,29418.17,1,2,4
17,Welcome To The World,2022,956899,53580.97,1,2,0
17,The Joker And The Queen (feat. Taylor Swift),2021,210775,11611.43,8,0,3
17,Tides,2024,176606,6540.26,12,0,0
17,Shivers,2021,413033,15793.96,2,2,1
17,First Times,2021,616047,39845.85,11,2,4
17,Bad Habits,2020,406032,28035.02,10,0,2
17,Overpass Graffiti,2021,379485,20216.31,3,2,0
17,The Joker And The Queen,2021,249515,16131.72,6,2,2
17,Leave Your Life,2024,672957,33038.15,1,0,0
17,Collide,2023,535956,30246.91,5,2,1
17,2step,2020,891896,60722.8,5,2,1
17,Stop The Rain,2021,268288,16468.5,5,0,0
17,Love In Slow Motion,2020,796128,41672.2,13,0,2
17,Visiting Hours,2022,256284,12988.77,0,2,2
17,Sandman,2022,612076,41194.02,1,0,2
17,Be Right Now,2024,855575,42610.2,1,2,4
17,2step (feat. Lil Baby),2020,358355,24331.44,1,0,2
17,2step (feat. Ultimo),2020,835890,53740.82,3,0,4
17,2step (feat. Potter Payper),2022,174051,9705.65,13,0,4
17,2step (feat. Antytila),2019,963965,62893.48,5,2,2
17,2step (feat. Leto),2022,272899,15065.97,3,0,0
17,2step (feat. Ellinoora),2021,580622,24893.75,10,2,0
17,2step (feat. 1.Cuz),2021,558715,38697,10,2,1
17,2step (feat. Budjerah),2024,752226,24514.57,5,2,1
17,2step (Star.One Remix),2024,518737,27330.26,1,0,2
17,2step (feat. Chefin),2019,672639,39643.97,6,0,0
17,2step (feat. reezy),2024,157232,10278.93,14,2,4
17,2step (feat. Quevedo),2024,637583,24285.37,3,2,1
17,2step (feat. Denise Chaila),2020,85198,3493.2,5,2,3
17,2step (feat. Armaan Malik),2022,642250,41707.49,14,2,1
17,Beautiful People (feat. Khalid),2021,748160,46587,9,0,1
17,South of the Border (feat. Camila Cabello & Cardi B),2024,790325,47779.06,11,2,3
17,Cross Me (feat. Chance the Rapper & PnB Rock),2023,446170,26565.93,12,0,4
17,Take Me Back to London (feat. Stormzy),2019,581351,19815.59,1,0,4
17,Best Part of Me (feat. YEBBA),2023,276154,18594.32,4,2,3
17,I Don't Care (with Justin Bieber),2024,211437,11451.2,2,0,4
17,Antisocial (with Travis Scott),2021,313969,18712.69,12,0,4
17,Remember The Name (feat. Eminem & 50 Cent),2024,323819,12381.01,7,2,3
17,Feels (feat. Young Thug & J Hus),2023,585325,32531.73,6,2,3
17,Put It All on Me (feat. Ella Mai),2021,560832,22779.92,12,2,3
17,Nothing On You (feat. Paulo Londra & Dave),2022,828798,35383.13,9,0,1
17,I Don't Want Your Money (feat. H.E.R.),2022,107666,3599.93,7,2,1
17,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),2020,92245,5237.02,13,2,3
17,Way To Break My Heart (feat. Skrillex),2022,195160,13321.96,10,0,2
17,BLOW (with Chris Stapleton & Bruno Mars),2020,184149,10367.91,0,0,1
8,Wrong Ones (Feat. Tim McGraw),2024,659329,43764.36,10,0,3
8,Finer Things (Feat. Hank Williams Jr.),2020,397683,19821.24,8,0,3
8,I Had Some Help (Feat. Morgan Wallen),2024,546956,31008.24,10,2,3
8,Pour Me A Drink (Feat. Blake Shelton),2022,139424,7570.03,14,0,2
8,Have The Heart (Feat. Dolly Parton),2019,308948,14417.64,14,2,1
8,What Don't Belong To Me,2024,435211,24406.45,3,0,0
8,Goes Without Saying (Feat. Brad Paisley),2021,849231,35114.88,12,2,2
8,Guy For That (Feat. Luke Combs),2021,380632,16957.85,3,0,2
8,Nosedive (Feat. Lainey Wilson),2021,918609,61735.33,13,0,1
8,Losers (Feat. Jelly Roll),2019,765281,50428.48,7,0,2
8,Devil I've Been (Feat. ERNEST),2021,357507,14578.36,10,0,0
8,Never Love You Again (Feat. Sierra Ferrell),2020,446040,18697.45,2,2,1
8,Missin’ You Like This (Feat. Luke Combs),2024,713562,38805.93,5,2,0
8,California Sober (Feat. Chris Stapleton),2023,588357,30538.62,5,0,4
8,Hide My Gun (Feat. HARDY),2020,938425,57589.92,12,2,2
8,Right About You,2020,368453,19757.38,5,0,2
8,M-E-X-I-C-O (Feat. Billy Strings),2019,111280,5946.76,4,0,3
8,Yours,2019,271408,16442.74,5,0,3
8,Fallin’ In Love,2020,93987,3884.65,0,2,4
8,Dead At The Honky Tonk,2021,138075,4567.97,6,0,2
8,Wrong Ones (Feat. Tim McGraw),2022,816959,33766.78,3,2,2
8,Finer Things (Feat. Hank Williams Jr.),2019,578931,26261.62,7,2,3
8,I Had Some Help (Feat. Morgan Wallen),2024,937808,63379.92,3,2,3
8,Pour Me A Drink (Feat. Blake Shelton),2021,580425,23462.35,5,0,2
8,Have The Heart (Feat. Dolly Parton),2019,233845,15773.86,6,0,3
8,What Don't Belong To Me,2022,404922,13041.8,11,2,0
8,Goes Without Saying (Feat. Brad Paisley),2022,560976,29148.52,14,2,0
8,Guy For That (Feat. Luke Combs),2020,961100,66768.06,5,0,4
8,Nosedive (Feat. Lainey Wilson),2024,207611,9733.55,6,2,2
8,Losers (Feat. Jelly Roll),2019,905702,40311.41,6,2,1
8,Devil I've Been (Feat. ERNEST),2023,349529,23610.01,3,0,2
